"agentid","callid","agent_name","region"
2,1939,NULL,NULL
2,6749,NULL,NULL
2,4370,NULL,NULL
2,5222,NULL,NULL
2,4862,NULL,NULL
2,1133,NULL,NULL
2,2834,NULL,NULL
2,3201,NULL,NULL
2,7119,NULL,NULL
2,5029,NULL,NULL
2,1141,NULL,NULL
2,4542,NULL,NULL
2,2720,NULL,NULL
2,8823,NULL,NULL
2,9823,NULL,NULL
2,9070,NULL,NULL
2,8218,NULL,NULL
2,2846,NULL,NULL
2,5403,NULL,NULL
2,7982,NULL,NULL
2,4674,NULL,NULL
2,1757,NULL,NULL
2,3334,NULL,NULL
2,2366,NULL,NULL
2,3212,NULL,NULL
2,6886,NULL,NULL
2,8108,NULL,NULL
2,306,NULL,NULL
2,1606,NULL,NULL
2,4809,NULL,NULL
2,2256,NULL,NULL
2,1525,NULL,NULL
2,9457,NULL,NULL
2,3470,NULL,NULL
2,5290,NULL,NULL
2,5672,NULL,NULL
2,6701,NULL,NULL
2,7150,NULL,NULL
2,5424,NULL,NULL
2,7879,NULL,NULL
2,9723,NULL,NULL
2,3725,NULL,NULL
2,7235,NULL,NULL
2,1618,NULL,NULL
2,891,NULL,NULL
2,3121,NULL,NULL
2,9980,NULL,NULL
2,3609,NULL,NULL
2,2515,NULL,NULL
2,330,NULL,NULL
2,6918,NULL,NULL
2,4338,NULL,NULL
2,3007,NULL,NULL
2,4099,NULL,NULL
2,2154,NULL,NULL
2,1668,NULL,NULL
2,86,NULL,NULL
2,7167,NULL,NULL
2,9357,NULL,NULL
2,8261,NULL,NULL
2,3134,NULL,NULL
2,1069,NULL,NULL
2,4469,NULL,NULL
2,5079,NULL,NULL
2,3746,NULL,NULL
2,2770,NULL,NULL
2,5202,NULL,NULL
2,4236,NULL,NULL
2,6691,NULL,NULL
2,5841,NULL,NULL
2,22,NULL,NULL
2,7301,NULL,NULL
2,4481,NULL,NULL
2,9667,NULL,NULL
2,1811,NULL,NULL
2,4605,NULL,NULL
2,7062,NULL,NULL
2,357,NULL,NULL
2,6219,NULL,NULL
2,1451,NULL,NULL
2,2548,NULL,NULL
2,4004,NULL,NULL
2,4371,NULL,NULL
2,3032,NULL,NULL
2,5685,NULL,NULL
2,486,NULL,NULL
2,9388,NULL,NULL
2,9017,NULL,NULL
2,5900,NULL,NULL
2,1946,NULL,NULL
2,4497,NULL,NULL
2,8173,NULL,NULL
2,2194,NULL,NULL
2,5484,NULL,NULL
2,2072,NULL,NULL
2,6597,NULL,NULL
2,498,NULL,NULL
2,9649,NULL,NULL
2,9650,NULL,NULL
2,8302,NULL,NULL
2,1713,NULL,NULL
2,8668,NULL,NULL
2,4876,NULL,NULL
2,1961,NULL,NULL
2,4879,NULL,NULL
2,3056,NULL,NULL
2,6364,NULL,NULL
2,5000,NULL,NULL
2,7947,NULL,NULL
2,8676,NULL,NULL
2,795,NULL,NULL
2,6613,NULL,NULL
2,8559,NULL,NULL
2,7747,NULL,NULL
2,9665,NULL,NULL
2,673,NULL,NULL
2,6898,NULL,NULL
2,8563,NULL,NULL
2,7714,NULL,NULL
2,521,NULL,NULL
2,5513,NULL,NULL
2,1493,NULL,NULL
2,7355,NULL,NULL
2,1496,NULL,NULL
2,969,NULL,NULL
2,5262,NULL,NULL
2,2468,NULL,NULL
2,6793,NULL,NULL
2,7522,NULL,NULL
2,9432,NULL,NULL
2,7122,NULL,NULL
2,2718,NULL,NULL
2,1022,NULL,NULL
2,4421,NULL,NULL
2,7488,NULL,NULL
2,1507,NULL,NULL
2,8097,NULL,NULL
2,7611,NULL,NULL
2,782,NULL,NULL
2,9197,NULL,NULL
2,5157,NULL,NULL
2,4794,NULL,NULL
2,1150,NULL,NULL
2,7133,NULL,NULL
2,908,NULL,NULL
2,6243,NULL,NULL
2,3743,NULL,NULL
2,747,NULL,NULL
2,7700,NULL,NULL
2,6895,NULL,NULL
2,7665,NULL,NULL
2,9459,NULL,NULL
2,6900,NULL,NULL
2,9799,NULL,NULL
2,3224,NULL,NULL
2,3755,NULL,NULL
2,3471,NULL,NULL
2,2540,NULL,NULL
2,111,NULL,NULL
2,8484,NULL,NULL
2,5176,NULL,NULL
2,7760,NULL,NULL
2,5556,NULL,NULL
2,9601,NULL,NULL
2,2346,NULL,NULL
2,2874,NULL,NULL
2,1537,NULL,NULL
2,9639,NULL,NULL
2,4615,NULL,NULL
2,3728,NULL,NULL
2,1542,NULL,NULL
2,1907,NULL,NULL
2,3489,NULL,NULL
2,7163,NULL,NULL
2,6313,NULL,NULL
2,9232,NULL,NULL
2,1913,NULL,NULL
2,7529,NULL,NULL
2,6314,NULL,NULL
2,7165,NULL,NULL
2,9613,NULL,NULL
2,618,NULL,NULL
2,463,NULL,NULL
2,7051,NULL,NULL
2,9616,NULL,NULL
2,297,NULL,NULL
2,3175,NULL,NULL
2,8795,NULL,NULL
2,5119,NULL,NULL
2,5328,NULL,NULL
2,2575,NULL,NULL
2,1604,NULL,NULL
2,7950,NULL,NULL
2,7387,NULL,NULL
2,8558,NULL,NULL
2,3225,NULL,NULL
2,1016,NULL,NULL
2,7139,NULL,NULL
2,8684,NULL,NULL
2,1934,NULL,NULL
2,112,NULL,NULL
2,4488,NULL,NULL
2,1333,NULL,NULL
2,7434,NULL,NULL
2,3885,NULL,NULL
2,6583,NULL,NULL
2,9773,NULL,NULL
2,8450,NULL,NULL
2,2633,NULL,NULL
2,4264,NULL,NULL
2,853,NULL,NULL
2,5025,NULL,NULL
2,488,NULL,NULL
2,4136,NULL,NULL
2,9646,NULL,NULL
2,4746,NULL,NULL
2,6595,NULL,NULL
2,2924,NULL,NULL
2,861,NULL,NULL
2,3089,NULL,NULL
2,9786,NULL,NULL
2,2361,NULL,NULL
2,4560,NULL,NULL
2,502,NULL,NULL
2,9658,NULL,NULL
2,3864,NULL,NULL
2,4512,NULL,NULL
2,7335,NULL,NULL
2,5240,NULL,NULL
2,4635,NULL,NULL
2,8839,NULL,NULL
2,9206,NULL,NULL
2,3713,NULL,NULL
2,3425,NULL,NULL
2,1405,NULL,NULL
2,8569,NULL,NULL
2,8494,NULL,NULL
2,9431,NULL,NULL
2,5212,NULL,NULL
2,5636,NULL,NULL
2,4407,NULL,NULL
2,1613,NULL,NULL
2,7842,NULL,NULL
2,1250,NULL,NULL
2,157,NULL,NULL
2,9299,NULL,NULL
2,7033,NULL,NULL
2,686,NULL,NULL
2,9944,NULL,NULL
2,6523,NULL,NULL
2,8347,NULL,NULL
2,2756,NULL,NULL
2,5393,NULL,NULL
2,4055,NULL,NULL
2,7972,NULL,NULL
2,3208,NULL,NULL
2,9567,NULL,NULL
2,9693,NULL,NULL
2,6275,NULL,NULL
2,5950,NULL,NULL
2,7610,NULL,NULL
2,7586,NULL,NULL
2,1157,NULL,NULL
2,4578,NULL,NULL
2,664,NULL,NULL
2,7943,NULL,NULL
2,3213,NULL,NULL
2,4471,NULL,NULL
2,5997,NULL,NULL
2,9721,NULL,NULL
2,3843,NULL,NULL
2,6735,NULL,NULL
2,6976,NULL,NULL
2,9962,NULL,NULL
2,1697,NULL,NULL
2,3723,NULL,NULL
2,8102,NULL,NULL
2,8251,NULL,NULL
2,6187,NULL,NULL
2,476,NULL,NULL
2,4932,NULL,NULL
2,8971,NULL,NULL
2,5187,NULL,NULL
2,819,NULL,NULL
2,3724,NULL,NULL
2,6547,NULL,NULL
2,6098,NULL,NULL
2,3574,NULL,NULL
2,2376,NULL,NULL
2,4612,NULL,NULL
2,2605,NULL,NULL
2,9574,NULL,NULL
2,3241,NULL,NULL
2,4540,NULL,NULL
2,5567,NULL,NULL
2,7189,NULL,NULL
2,3920,NULL,NULL
2,4824,NULL,NULL
2,5192,NULL,NULL
2,8055,NULL,NULL
2,6978,NULL,NULL
2,1295,NULL,NULL
2,672,NULL,NULL
2,3844,NULL,NULL
2,3846,NULL,NULL
2,2486,NULL,NULL
2,3374,NULL,NULL
2,7455,NULL,NULL
2,6348,NULL,NULL
2,5739,NULL,NULL
2,9504,NULL,NULL
2,3950,NULL,NULL
2,8352,NULL,NULL
2,7838,NULL,NULL
2,9221,NULL,NULL
2,6584,NULL,NULL
2,3968,NULL,NULL
2,3357,NULL,NULL
2,5809,NULL,NULL
2,5268,NULL,NULL
2,9377,NULL,NULL
2,6500,NULL,NULL
2,7108,NULL,NULL
2,9188,NULL,NULL
2,9769,NULL,NULL
2,5098,NULL,NULL
2,5150,NULL,NULL
2,8861,NULL,NULL
2,5727,NULL,NULL
2,7396,NULL,NULL
2,445,NULL,NULL
2,2240,NULL,NULL
2,5402,NULL,NULL
2,8130,NULL,NULL
2,1379,NULL,NULL
2,3083,NULL,NULL
2,9845,NULL,NULL
2,3327,NULL,NULL
2,9651,NULL,NULL
2,3196,NULL,NULL
2,4819,NULL,NULL
2,1452,NULL,NULL
2,9554,NULL,NULL
2,1330,NULL,NULL
2,3965,NULL,NULL
2,5937,NULL,NULL
2,4390,NULL,NULL
2,6642,NULL,NULL
2,2269,NULL,NULL
2,9433,NULL,NULL
2,7961,NULL,NULL
2,9807,NULL,NULL
2,779,NULL,NULL
2,6501,NULL,NULL
2,6784,NULL,NULL
2,9930,NULL,NULL
2,2627,NULL,NULL
2,2385,NULL,NULL
2,3602,NULL,NULL
2,9102,NULL,NULL
2,8979,NULL,NULL
2,3700,NULL,NULL
2,5175,NULL,NULL
2,8172,NULL,NULL
2,3367,NULL,NULL
2,9094,NULL,NULL
2,9686,NULL,NULL
2,409,NULL,NULL
2,74,NULL,NULL
2,2867,NULL,NULL
2,9848,NULL,NULL
2,9846,NULL,NULL
2,2178,NULL,NULL
2,4693,NULL,NULL
2,3115,NULL,NULL
2,7970,NULL,NULL
2,3025,NULL,NULL
2,1413,NULL,NULL
2,8093,NULL,NULL
2,7592,NULL,NULL
2,5679,NULL,NULL
2,4207,NULL,NULL
2,2262,NULL,NULL
2,1978,NULL,NULL
2,562,NULL,NULL
2,205,NULL,NULL
2,45,NULL,NULL
2,3598,NULL,NULL
2,3155,NULL,NULL
2,3921,NULL,NULL
2,5467,NULL,NULL
2,2259,NULL,NULL
2,531,NULL,NULL
2,1368,NULL,NULL
2,9129,NULL,NULL
2,7107,NULL,NULL
2,1382,NULL,NULL
2,6337,NULL,NULL
2,9101,NULL,NULL
2,7280,NULL,NULL
2,2025,NULL,NULL
3,471,NULL,NULL
3,8594,NULL,NULL
3,6526,NULL,NULL
3,101,NULL,NULL
3,4151,NULL,NULL
3,9659,NULL,NULL
3,7787,NULL,NULL
3,345,NULL,NULL
3,2493,NULL,NULL
3,2533,NULL,NULL
3,4689,NULL,NULL
3,9042,NULL,NULL
3,9244,NULL,NULL
3,8918,NULL,NULL
3,8193,NULL,NULL
3,962,NULL,NULL
3,5624,NULL,NULL
3,3623,NULL,NULL
3,7092,NULL,NULL
3,3946,NULL,NULL
3,7659,NULL,NULL
3,1198,NULL,NULL
3,6811,NULL,NULL
3,4841,NULL,NULL
3,2006,NULL,NULL
3,250,NULL,NULL
3,7716,NULL,NULL
3,9079,NULL,NULL
3,3464,NULL,NULL
3,6696,NULL,NULL
3,7656,NULL,NULL
3,4514,NULL,NULL
3,6931,NULL,NULL
3,5011,NULL,NULL
3,3789,NULL,NULL
3,7392,NULL,NULL
3,5414,NULL,NULL
3,6203,NULL,NULL
3,5625,NULL,NULL
3,2075,NULL,NULL
3,299,NULL,NULL
3,7058,NULL,NULL
3,4719,NULL,NULL
3,6697,NULL,NULL
3,1067,NULL,NULL
3,5075,NULL,NULL
3,8629,NULL,NULL
3,9403,NULL,NULL
3,3420,NULL,NULL
3,1235,NULL,NULL
3,561,NULL,NULL
3,1044,NULL,NULL
3,585,NULL,NULL
3,305,NULL,NULL
3,2747,NULL,NULL
3,541,NULL,NULL
3,6397,NULL,NULL
3,4716,NULL,NULL
3,2725,NULL,NULL
3,257,NULL,NULL
3,8238,NULL,NULL
3,2378,NULL,NULL
3,1897,NULL,NULL
3,4555,NULL,NULL
3,2921,NULL,NULL
3,7915,NULL,NULL
3,3595,NULL,NULL
3,494,NULL,NULL
3,6612,NULL,NULL
3,9623,NULL,NULL
3,4112,NULL,NULL
3,3512,NULL,NULL
3,3496,NULL,NULL
3,1473,NULL,NULL
3,4188,NULL,NULL
3,423,NULL,NULL
3,8927,NULL,NULL
3,8029,NULL,NULL
3,975,NULL,NULL
3,125,NULL,NULL
3,4958,NULL,NULL
3,5889,NULL,NULL
3,9161,NULL,NULL
3,1915,NULL,NULL
3,6522,NULL,NULL
3,1689,NULL,NULL
3,147,NULL,NULL
3,394,NULL,NULL
3,4039,NULL,NULL
3,7175,NULL,NULL
3,9087,NULL,NULL
3,1109,NULL,NULL
3,8914,NULL,NULL
3,28,NULL,NULL
3,9267,NULL,NULL
3,6477,NULL,NULL
3,2692,NULL,NULL
3,7098,NULL,NULL
3,9654,NULL,NULL
3,2608,NULL,NULL
3,2485,NULL,NULL
3,7290,NULL,NULL
3,5421,NULL,NULL
3,5118,NULL,NULL
3,148,NULL,NULL
3,269,NULL,NULL
3,5904,NULL,NULL
3,509,NULL,NULL
3,1518,NULL,NULL
3,2847,NULL,NULL
3,7127,NULL,NULL
3,3386,NULL,NULL
3,7817,NULL,NULL
3,1323,NULL,NULL
3,228,NULL,NULL
3,5110,NULL,NULL
3,3066,NULL,NULL
3,3409,NULL,NULL
3,8942,NULL,NULL
3,3215,NULL,NULL
3,1895,NULL,NULL
3,8483,NULL,NULL
3,9959,NULL,NULL
3,3949,NULL,NULL
3,292,NULL,NULL
3,5714,NULL,NULL
3,4226,NULL,NULL
3,8748,NULL,NULL
3,2690,NULL,NULL
3,7199,NULL,NULL
3,785,NULL,NULL
3,3824,NULL,NULL
3,7145,NULL,NULL
3,7404,NULL,NULL
3,7160,NULL,NULL
3,6842,NULL,NULL
3,2440,NULL,NULL
3,1764,NULL,NULL
3,1144,NULL,NULL
3,6155,NULL,NULL
3,7471,NULL,NULL
3,1366,NULL,NULL
3,419,NULL,NULL
3,7997,NULL,NULL
3,6295,NULL,NULL
3,6066,NULL,NULL
3,8387,NULL,NULL
3,8025,NULL,NULL
3,4839,NULL,NULL
3,8995,NULL,NULL
3,2281,NULL,NULL
3,5170,NULL,NULL
3,1241,NULL,NULL
3,8990,NULL,NULL
3,8104,NULL,NULL
3,5674,NULL,NULL
3,6512,NULL,NULL
3,3646,NULL,NULL
3,1794,NULL,NULL
3,3877,NULL,NULL
3,9887,NULL,NULL
3,4731,NULL,NULL
3,9970,NULL,NULL
3,3747,NULL,NULL
3,1186,NULL,NULL
3,5826,NULL,NULL
3,4606,NULL,NULL
3,4971,NULL,NULL
3,2798,NULL,NULL
3,5957,NULL,NULL
3,5574,NULL,NULL
3,8275,NULL,NULL
3,2310,NULL,NULL
3,3040,NULL,NULL
3,5228,NULL,NULL
3,6228,NULL,NULL
3,249,NULL,NULL
3,6934,NULL,NULL
3,7786,NULL,NULL
3,2279,NULL,NULL
3,4257,NULL,NULL
3,5830,NULL,NULL
3,6455,NULL,NULL
3,9882,NULL,NULL
3,5266,NULL,NULL
3,2323,NULL,NULL
3,6363,NULL,NULL
3,4147,NULL,NULL
3,2691,NULL,NULL
3,7825,NULL,NULL
3,616,NULL,NULL
3,4303,NULL,NULL
3,7182,NULL,NULL
3,5195,NULL,NULL
3,1731,NULL,NULL
3,2799,NULL,NULL
3,6227,NULL,NULL
3,1352,NULL,NULL
3,7227,NULL,NULL
3,9047,NULL,NULL
3,2213,NULL,NULL
3,2584,NULL,NULL
3,2097,NULL,NULL
3,3786,NULL,NULL
3,1357,NULL,NULL
3,3167,NULL,NULL
3,8516,NULL,NULL
3,5145,NULL,NULL
3,4143,NULL,NULL
3,259,NULL,NULL
3,4765,NULL,NULL
3,4861,NULL,NULL
3,3687,NULL,NULL
3,8334,NULL,NULL
3,3203,NULL,NULL
3,1021,NULL,NULL
3,8743,NULL,NULL
3,7811,NULL,NULL
3,3910,NULL,NULL
3,5358,NULL,NULL
3,2076,NULL,NULL
3,3108,NULL,NULL
3,3673,NULL,NULL
3,9559,NULL,NULL
3,5658,NULL,NULL
3,1998,NULL,NULL
3,2001,NULL,NULL
3,6282,NULL,NULL
3,2368,NULL,NULL
3,2367,NULL,NULL
3,6043,NULL,NULL
3,2280,NULL,NULL
3,8311,NULL,NULL
3,5756,NULL,NULL
3,4622,NULL,NULL
3,6388,NULL,NULL
3,1026,NULL,NULL
3,4323,NULL,NULL
3,9337,NULL,NULL
3,7874,NULL,NULL
3,3954,NULL,NULL
3,7144,NULL,NULL
3,5804,NULL,NULL
3,9173,NULL,NULL
3,7865,NULL,NULL
3,9822,NULL,NULL
3,9694,NULL,NULL
3,538,NULL,NULL
3,296,NULL,NULL
3,4688,NULL,NULL
3,1824,NULL,NULL
3,5644,NULL,NULL
3,8132,NULL,NULL
3,3361,NULL,NULL
3,9224,NULL,NULL
3,1422,NULL,NULL
3,2923,NULL,NULL
3,5440,NULL,NULL
3,7018,NULL,NULL
3,2979,NULL,NULL
3,2617,NULL,NULL
3,8882,NULL,NULL
3,7808,NULL,NULL
3,6682,NULL,NULL
3,3859,NULL,NULL
3,4589,NULL,NULL
3,6807,NULL,NULL
3,4107,NULL,NULL
3,2772,NULL,NULL
3,6080,NULL,NULL
3,7299,NULL,NULL
3,4503,NULL,NULL
3,7288,NULL,NULL
3,8941,NULL,NULL
3,5649,NULL,NULL
3,5828,NULL,NULL
3,9004,NULL,NULL
3,1083,NULL,NULL
3,1202,NULL,NULL
3,5090,NULL,NULL
3,6942,NULL,NULL
3,4970,NULL,NULL
3,4969,NULL,NULL
3,6055,NULL,NULL
3,6084,NULL,NULL
3,9999,NULL,NULL
3,6680,NULL,NULL
3,9112,NULL,NULL
3,7179,NULL,NULL
3,163,NULL,NULL
3,7360,NULL,NULL
3,6067,NULL,NULL
3,9897,NULL,NULL
3,4620,NULL,NULL
3,5349,NULL,NULL
3,8655,NULL,NULL
3,5988,NULL,NULL
3,124,NULL,NULL
3,1916,NULL,NULL
3,8272,NULL,NULL
3,9622,NULL,NULL
3,1620,NULL,NULL
3,7207,NULL,NULL
3,7814,NULL,NULL
3,5616,NULL,NULL
3,256,NULL,NULL
3,8667,NULL,NULL
3,8669,NULL,NULL
3,7576,NULL,NULL
3,5999,NULL,NULL
3,3665,NULL,NULL
3,5001,NULL,NULL
3,615,NULL,NULL
3,3447,NULL,NULL
3,4989,NULL,NULL
3,2697,NULL,NULL
3,513,NULL,NULL
3,8923,NULL,NULL
3,3187,NULL,NULL
3,8073,NULL,NULL
3,4159,NULL,NULL
3,8319,NULL,NULL
3,5008,NULL,NULL
3,5133,NULL,NULL
3,7959,NULL,NULL
3,9279,NULL,NULL
3,7327,NULL,NULL
3,142,NULL,NULL
3,6710,NULL,NULL
3,6957,NULL,NULL
3,7320,NULL,NULL
3,8167,NULL,NULL
3,9430,NULL,NULL
3,5517,NULL,NULL
3,8696,NULL,NULL
3,4416,NULL,NULL
3,7971,NULL,NULL
3,3207,NULL,NULL
3,980,NULL,NULL
3,3422,NULL,NULL
3,364,NULL,NULL
3,1750,NULL,NULL
3,1384,NULL,NULL
3,6763,NULL,NULL
3,8950,NULL,NULL
3,422,NULL,NULL
3,1390,NULL,NULL
3,1029,NULL,NULL
3,5281,NULL,NULL
3,3943,NULL,NULL
3,2245,NULL,NULL
3,7985,NULL,NULL
3,5657,NULL,NULL
3,9570,NULL,NULL
3,9202,NULL,NULL
3,4316,NULL,NULL
3,2137,NULL,NULL
3,5173,NULL,NULL
3,4079,NULL,NULL
3,4686,NULL,NULL
3,2132,NULL,NULL
3,189,NULL,NULL
3,9334,NULL,NULL
3,1163,NULL,NULL
3,3229,NULL,NULL
3,7257,NULL,NULL
3,1642,NULL,NULL
3,6752,NULL,NULL
3,3929,NULL,NULL
3,4740,NULL,NULL
3,1255,NULL,NULL
3,9682,NULL,NULL
3,4090,NULL,NULL
3,6795,NULL,NULL
3,6427,NULL,NULL
3,2754,NULL,NULL
3,3729,NULL,NULL
3,1909,NULL,NULL
3,6433,NULL,NULL
3,2880,NULL,NULL
3,3125,NULL,NULL
3,5823,NULL,NULL
3,3736,NULL,NULL
3,4829,NULL,NULL
3,213,NULL,NULL
3,3251,NULL,NULL
3,9612,NULL,NULL
3,9360,NULL,NULL
3,5704,NULL,NULL
3,8750,NULL,NULL
3,3986,NULL,NULL
3,2771,NULL,NULL
3,3745,NULL,NULL
3,7783,NULL,NULL
3,4840,NULL,NULL
3,3142,NULL,NULL
3,4234,NULL,NULL
3,3505,NULL,NULL
3,9373,NULL,NULL
3,8641,NULL,NULL
3,1566,NULL,NULL
3,8682,NULL,NULL
3,3392,NULL,NULL
3,7308,NULL,NULL
3,356,NULL,NULL
3,3476,NULL,NULL
3,3569,NULL,NULL
3,8897,NULL,NULL
3,115,NULL,NULL
3,5387,NULL,NULL
3,5942,NULL,NULL
3,2918,NULL,NULL
3,1459,NULL,NULL
3,5984,NULL,NULL
3,4739,NULL,NULL
3,8412,NULL,NULL
3,8048,NULL,NULL
3,2070,NULL,NULL
3,7322,NULL,NULL
3,9514,NULL,NULL
3,3289,NULL,NULL
3,1708,NULL,NULL
3,738,NULL,NULL
3,5868,NULL,NULL
3,4628,NULL,NULL
3,8303,NULL,NULL
3,6238,NULL,NULL
3,3661,NULL,NULL
3,12,NULL,NULL
3,4874,NULL,NULL
3,7336,NULL,NULL
3,2687,NULL,NULL
3,7702,NULL,NULL
3,3543,NULL,NULL
3,7580,NULL,NULL
3,630,NULL,NULL
3,3544,NULL,NULL
3,2089,NULL,NULL
3,4762,NULL,NULL
3,3672,NULL,NULL
3,637,NULL,NULL
3,6293,NULL,NULL
3,6858,NULL,NULL
3,8681,NULL,NULL
3,4646,NULL,NULL
3,4284,NULL,NULL
3,4494,NULL,NULL
3,6989,NULL,NULL
3,8811,NULL,NULL
3,1090,NULL,NULL
3,2307,NULL,NULL
3,8938,NULL,NULL
3,3075,NULL,NULL
3,7724,NULL,NULL
3,5020,NULL,NULL
3,6627,NULL,NULL
3,5773,NULL,NULL
3,1502,NULL,NULL
3,2476,NULL,NULL
3,4912,NULL,NULL
3,1629,NULL,NULL
3,5030,NULL,NULL
3,8460,NULL,NULL
3,5907,NULL,NULL
3,7976,NULL,NULL
3,9827,NULL,NULL
3,6032,NULL,NULL
3,7372,NULL,NULL
3,1877,NULL,NULL
3,9573,NULL,NULL
3,6646,NULL,NULL
3,545,NULL,NULL
3,4187,NULL,NULL
3,1153,NULL,NULL
3,7622,NULL,NULL
3,9703,NULL,NULL
3,427,NULL,NULL
3,2982,NULL,NULL
3,7265,NULL,NULL
3,1041,NULL,NULL
3,7023,NULL,NULL
3,9002,NULL,NULL
3,2861,NULL,NULL
3,1283,NULL,NULL
3,6048,NULL,NULL
3,8035,NULL,NULL
3,6662,NULL,NULL
3,5807,NULL,NULL
3,76,NULL,NULL
3,7600,NULL,NULL
3,7356,NULL,NULL
3,9598,NULL,NULL
3,6914,NULL,NULL
3,6913,NULL,NULL
3,6431,NULL,NULL
3,4334,NULL,NULL
3,5560,NULL,NULL
3,1421,NULL,NULL
3,8372,NULL,NULL
3,9860,NULL,NULL
3,8014,NULL,NULL
3,2882,NULL,NULL
3,8867,NULL,NULL
3,7651,NULL,NULL
3,2157,NULL,NULL
3,5443,NULL,NULL
3,4224,NULL,NULL
3,9739,NULL,NULL
3,9401,NULL,NULL
3,3051,NULL,NULL
3,94,NULL,NULL
3,4475,NULL,NULL
3,8508,NULL,NULL
3,583,NULL,NULL
3,3744,NULL,NULL
3,590,NULL,NULL
3,3504,NULL,NULL
3,5835,NULL,NULL
3,4518,NULL,NULL
3,224,NULL,NULL
3,6208,NULL,NULL
3,4037,NULL,NULL
3,5886,NULL,NULL
3,7065,NULL,NULL
3,5970,NULL,NULL
3,2740,NULL,NULL
3,6218,NULL,NULL
3,7919,NULL,NULL
3,5096,NULL,NULL
3,6828,NULL,NULL
3,1540,NULL,NULL
3,1819,NULL,NULL
3,1092,NULL,NULL
3,8895,NULL,NULL
3,6834,NULL,NULL
3,7076,NULL,NULL
3,1944,NULL,NULL
3,2311,NULL,NULL
3,1700,NULL,NULL
3,7809,NULL,NULL
3,492,NULL,NULL
3,6838,NULL,NULL
3,3044,NULL,NULL
3,6354,NULL,NULL
3,5237,NULL,NULL
3,863,NULL,NULL
3,5487,NULL,NULL
3,1589,NULL,NULL
3,4426,NULL,NULL
3,7857,NULL,NULL
3,4752,NULL,NULL
3,1596,NULL,NULL
3,1111,NULL,NULL
3,9039,NULL,NULL
3,384,NULL,NULL
3,991,NULL,NULL
3,7094,NULL,NULL
3,5881,NULL,NULL
3,1521,NULL,NULL
3,9285,NULL,NULL
3,6008,NULL,NULL
3,4319,NULL,NULL
3,7992,NULL,NULL
3,757,NULL,NULL
3,5289,NULL,NULL
3,6168,NULL,NULL
3,6533,NULL,NULL
3,9805,NULL,NULL
3,885,NULL,NULL
3,9055,NULL,NULL
3,7557,NULL,NULL
3,5260,NULL,NULL
3,9058,NULL,NULL
3,647,NULL,NULL
3,6021,NULL,NULL
3,1499,NULL,NULL
3,768,NULL,NULL
3,8330,NULL,NULL
3,1378,NULL,NULL
3,9307,NULL,NULL
3,8701,NULL,NULL
3,2235,NULL,NULL
3,4056,NULL,NULL
3,8947,NULL,NULL
3,9067,NULL,NULL
3,4909,NULL,NULL
3,50,NULL,NULL
3,5526,NULL,NULL
3,3169,NULL,NULL
3,1107,NULL,NULL
3,6887,NULL,NULL
3,4552,NULL,NULL
3,7981,NULL,NULL
3,3094,NULL,NULL
3,6405,NULL,NULL
3,5284,NULL,NULL
3,7418,NULL,NULL
3,7379,NULL,NULL
3,8998,NULL,NULL
3,9585,NULL,NULL
3,3956,NULL,NULL
3,6569,NULL,NULL
3,6572,NULL,NULL
3,9210,NULL,NULL
3,6127,NULL,NULL
3,2862,NULL,NULL
3,9708,NULL,NULL
3,2177,NULL,NULL
3,4326,NULL,NULL
3,5678,NULL,NULL
3,4045,NULL,NULL
3,2628,NULL,NULL
3,8126,NULL,NULL
3,5940,NULL,NULL
3,8124,NULL,NULL
3,2512,NULL,NULL
3,9979,NULL,NULL
3,1297,NULL,NULL
3,2266,NULL,NULL
3,1785,NULL,NULL
3,6310,NULL,NULL
3,8619,NULL,NULL
3,4096,NULL,NULL
3,1912,NULL,NULL
3,3371,NULL,NULL
3,1914,NULL,NULL
3,8866,NULL,NULL
3,9270,NULL,NULL
3,4993,NULL,NULL
3,375,NULL,NULL
3,985,NULL,NULL
3,948,NULL,NULL
3,9237,NULL,NULL
3,8871,NULL,NULL
3,4470,NULL,NULL
3,8870,NULL,NULL
3,6244,NULL,NULL
3,4108,NULL,NULL
3,7216,NULL,NULL
3,6977,NULL,NULL
3,2047,NULL,NULL
3,754,NULL,NULL
3,5373,NULL,NULL
3,877,NULL,NULL
3,4565,NULL,NULL
3,9535,NULL,NULL
3,183,NULL,NULL
3,4923,NULL,NULL
3,8403,NULL,NULL
3,4125,NULL,NULL
3,7190,NULL,NULL
3,8407,NULL,NULL
3,4493,NULL,NULL
3,116,NULL,NULL
3,8046,NULL,NULL
3,9259,NULL,NULL
3,6103,NULL,NULL
3,4617,NULL,NULL
3,8169,NULL,NULL
3,2958,NULL,NULL
3,736,NULL,NULL
3,7931,NULL,NULL
3,490,NULL,NULL
3,2438,NULL,NULL
3,7569,NULL,NULL
3,5354,NULL,NULL
3,1831,NULL,NULL
3,1631,NULL,NULL
3,5781,NULL,NULL
3,5993,NULL,NULL
3,2117,NULL,NULL
3,1148,NULL,NULL
3,4675,NULL,NULL
3,1960,NULL,NULL
3,6242,NULL,NULL
3,7579,NULL,NULL
3,4553,NULL,NULL
3,1719,NULL,NULL
3,8147,NULL,NULL
3,6650,NULL,NULL
3,9919,NULL,NULL
3,4074,NULL,NULL
3,8723,NULL,NULL
